filepath,label,source
happy/ffhq_3222.png,happy,original
augmented/happy/aug_image0027653_surprise_to_happy.jpg,happy,augmented
sad/image0010172.jpg,fear,original
surprise/image0022712.jpg,surprise,original
surprise/ffhq_346.png,fear,original
sad/image0003386.jpg,surprise,original
happy/ffhq_2834.png,happy,original
sad/image0017977.jpg,sad,original
fear/image0036508.jpg,fear,original
contempt/image0042253.jpg,neutral,original
surprise/image0015555.jpg,surprise,original
augmented/disgust/aug_image0018772_fear_to_disgust.jpg,disgust,augmented
happy/ffhq_1518.png,happy,original
disgust/image0025565.jpg,disgust,original
augmented/fear/aug_ffhq_13_anger_to_fear.jpg,fear,augmented
augmented/neutral/aug_image0031790_surprise_to_neutral.jpg,neutral,augmented
augmented/contempt/aug_image0034515_disgust_to_contempt.jpg,contempt,augmented
fear/image0038892.jpg,fear,original
sad/image0021638.jpg,sad,original
disgust/image0031929.jpg,disgust,original
sad/image0014593.jpg,anger,original
anger/image0001849.jpg,anger,original
happy/ffhq_4763.png,happy,original
happy/ffhq_1705.png,happy,original
anger/image0020504.jpg,anger,original
happy/ffhq_467.png,happy,original
neutral/ffhq_1806.png,neutral,original
sad/image0015017.jpg,sad,original
sad/image0013861.jpg,fear,original
augmented/happy/aug_ffhq_4548_contempt_to_happy.jpg,happy,augmented
augmented/contempt/aug_image0027917_anger_to_contempt.jpg,contempt,augmented
augmented/disgust/aug_image0032050_fear_to_disgust.jpg,disgust,augmented
fear/image0014723.jpg,fear,original
surprise/image0027722.jpg,surprise,original
surprise/image0027263.jpg,fear,original
fear/image0028596.jpg,fear,original
happy/ffhq_3612.png,contempt,original
neutral/ffhq_667.png,contempt,original
happy/ffhq_1545.png,happy,original
neutral/ffhq_3909.png,neutral,original
anger/image0018877.jpg,contempt,original
sad/image0015131.jpg,contempt,original
augmented/contempt/aug_image0001968_happy_to_contempt.jpg,contempt,augmented
anger/image0013015.jpg,surprise,original
augmented/fear/aug_ffhq_383_sad_to_fear.jpg,fear,augmented
augmented/contempt/aug_image0037314_fear_to_contempt.jpg,contempt,augmented
happy/ffhq_1343.png,happy,original
augmented/contempt/aug_image0031347_fear_to_contempt.jpg,contempt,augmented
augmented/sad/aug_ffhq_3023_happy_to_sad.jpg,sad,augmented
anger/image0016847.jpg,anger,original
sad/image0003068.jpg,sad,original
anger/image0016126.jpg,anger,original
neutral/ffhq_2640.png,sad,original
surprise/image0033647.jpg,surprise,original
augmented/fear/aug_image0029928_anger_to_fear.jpg,fear,augmented
surprise/image0031095.jpg,surprise,original
happy/ffhq_3806.png,happy,original
contempt/image0031684.jpg,surprise,original
neutral/ffhq_1484.png,anger,original
contempt/image0031569.jpg,neutral,original
neutral/ffhq_1259.png,sad,original
anger/image0028176.jpg,disgust,original
augmented/fear/aug_ffhq_2938_sad_to_fear.jpg,fear,augmented
disgust/image0032740.jpg,anger,original
augmented/fear/aug_image0025513_neutral_to_fear.jpg,fear,augmented
anger/image0021560.jpg,anger,original
fear/image0039871.jpg,fear,original
augmented/sad/aug_image0007336_surprise_to_sad.jpg,sad,augmented
anger/image0027903.jpg,anger,original
fear/image0033634.jpg,sad,original
disgust/image0039799.jpg,disgust,original
sad/image0007080.jpg,neutral,original
augmented/neutral/aug_image0025878_sad_to_neutral.jpg,neutral,augmented
happy/ffhq_1310.png,happy,original
contempt/image0035446.jpg,neutral,original
augmented/contempt/aug_image0037164_fear_to_contempt.jpg,contempt,augmented
fear/image0039581.jpg,fear,original
augmented/happy/aug_image0010383_disgust_to_happy.jpg,happy,augmented
surprise/image0001295.jpg,surprise,original
contempt/image0031474.jpg,disgust,original
neutral/ffhq_578.png,neutral,original
contempt/image0018128.jpg,happy,original
augmented/sad/aug_ffhq_4450_neutral_to_sad.jpg,sad,augmented
surprise/image0034004.jpg,surprise,original
surprise/image0015198.jpg,sad,original
surprise/image0031158.jpg,surprise,original
anger/image0020908.jpg,surprise,original
surprise/image0027004.jpg,surprise,original
augmented/neutral/aug_image0026188_happy_to_neutral.jpg,neutral,augmented
augmented/contempt/aug_ffhq_117_neutral_to_contempt.jpg,contempt,augmented
augmented/sad/aug_image0039639_fear_to_sad.jpg,sad,augmented
contempt/image0013370.jpg,disgust,original
contempt/image0037824.jpg,neutral,original
fear/image0027354.jpg,fear,original
sad/image0023642.jpg,sad,original
anger/image0001061.jpg,anger,original
augmented/sad/aug_image0032418_surprise_to_sad.jpg,sad,augmented
sad/image0024043.jpg,sad,original
surprise/image0033645.jpg,surprise,original
neutral/ffhq_1231.png,anger,original
sad/image0021764.jpg,disgust,original
happy/ffhq_1704.png,contempt,original
augmented/disgust/aug_image0038353_fear_to_disgust.jpg,disgust,augmented
fear/image0036395.jpg,fear,original
augmented/sad/aug_image0035485_surprise_to_sad.jpg,sad,augmented
surprise/ffhq_446.png,sad,original
surprise/image0034901.jpg,fear,original
augmented/neutral/aug_image0034215_fear_to_neutral.jpg,neutral,augmented
fear/image0021008.jpg,fear,original
surprise/ffhq_406.png,surprise,original
happy/ffhq_123.png,disgust,original
augmented/happy/aug_ffhq_2583_neutral_to_happy.jpg,happy,augmented
happy/ffhq_3675.png,happy,original
surprise/image0021193.jpg,surprise,original
augmented/contempt/aug_image0029873_sad_to_contempt.jpg,contempt,augmented
happy/ffhq_4750.png,happy,original
fear/image0028578.jpg,fear,original
neutral/ffhq_4816.png,happy,original
happy/ffhq_4442.png,happy,original
disgust/image0041214.jpg,disgust,original
fear/image0039489.jpg,fear,original
contempt/image0026765.jpg,contempt,original
anger/image0021444.jpg,anger,original
contempt/image0034834.jpg,contempt,original
anger/image0017840.jpg,anger,original
augmented/contempt/aug_image0025559_anger_to_contempt.jpg,contempt,augmented
neutral/ffhq_4883.png,neutral,original
anger/image0025738.jpg,neutral,original
anger/image0027177.jpg,fear,original
anger/image0012251.jpg,anger,original
augmented/fear/aug_image0025808_sad_to_fear.jpg,fear,augmented
fear/image0015410.jpg,fear,original
fear/image0036366.jpg,fear,original
neutral/ffhq_2459.png,disgust,original
fear/image0010090.jpg,fear,original
sad/image0018340.jpg,sad,original
neutral/ffhq_967.png,neutral,original
contempt/image0035686.jpg,contempt,original
augmented/fear/aug_ffhq_265_sad_to_fear.jpg,fear,augmented
fear/image0036484.jpg,surprise,original
disgust/image0039268.jpg,anger,original
happy/ffhq_510.png,happy,original
neutral/ffhq_2980.png,surprise,original
augmented/neutral/aug_image0041894_contempt_to_neutral.jpg,neutral,augmented
anger/image0026741.jpg,anger,original
surprise/image0029050.jpg,surprise,original
augmented/fear/aug_image0026374_neutral_to_fear.jpg,fear,augmented
fear/image0026018.jpg,neutral,original
sad/image0022571.jpg,sad,original
surprise/image0030856.jpg,fear,original
surprise/image0031288.jpg,surprise,original
neutral/image0000939.jpg,contempt,original
disgust/image0042292.jpg,disgust,original
surprise/image0013699.jpg,surprise,original
surprise/image0013274.jpg,surprise,original
anger/image0009264.jpg,anger,original
sad/image0021857.jpg,anger,original
neutral/ffhq_1729.png,sad,original
augmented/anger/aug_ffhq_2261_contempt_to_anger.jpg,anger,augmented
augmented/sad/aug_ffhq_2143_happy_to_sad.jpg,sad,augmented
augmented/fear/aug_image0027925_surprise_to_fear.jpg,fear,augmented
sad/image0029543.jpg,surprise,original
augmented/fear/aug_ffhq_676_surprise_to_fear.jpg,fear,augmented
augmented/contempt/aug_image0015157_anger_to_contempt.jpg,contempt,augmented
happy/ffhq_3417.png,happy,original
anger/image0006020.jpg,anger,original
augmented/fear/aug_ffhq_4334_neutral_to_fear.jpg,fear,augmented
sad/image0023864.jpg,neutral,original
surprise/image0031133.jpg,surprise,original
augmented/disgust/aug_image0020748_surprise_to_disgust.jpg,disgust,augmented
sad/image0023610.jpg,sad,original
augmented/fear/aug_image0025196_sad_to_fear.jpg,fear,augmented
sad/image0004426.jpg,sad,original
fear/image0014358.jpg,fear,original
anger/image0023887.jpg,disgust,original
contempt/image0013418.jpg,happy,original
augmented/contempt/aug_image0029346_anger_to_contempt.jpg,contempt,augmented
anger/image0020689.jpg,anger,original
augmented/contempt/aug_ffhq_621_disgust_to_contempt.jpg,contempt,augmented
disgust/image0013381.jpg,disgust,original
augmented/anger/aug_ffhq_4129_disgust_to_anger.jpg,anger,augmented
augmented/sad/aug_ffhq_3437_happy_to_sad.jpg,sad,augmented
contempt/image0035476.jpg,contempt,original
neutral/ffhq_1191.png,anger,original
sad/image0026395.jpg,anger,original
neutral/ffhq_1382.png,neutral,original
disgust/image0035990.jpg,disgust,original
augmented/neutral/aug_image0033761_fear_to_neutral.jpg,neutral,augmented
disgust/image0037235.jpg,anger,original
sad/image0002489.jpg,sad,original
augmented/anger/aug_ffhq_4799_neutral_to_anger.jpg,anger,augmented
fear/image0036365.jpg,surprise,original
happy/ffhq_495.png,surprise,original
neutral/ffhq_927.png,anger,original
neutral/ffhq_4606.png,neutral,original
neutral/ffhq_1474.png,neutral,original
happy/ffhq_756.png,contempt,original
augmented/contempt/aug_image0039234_fear_to_contempt.jpg,contempt,augmented
augmented/neutral/aug_image0041777_sad_to_neutral.jpg,neutral,augmented
anger/image0003556.jpg,contempt,original
surprise/image0034735.jpg,surprise,original
happy/ffhq_2620.png,happy,original
neutral/ffhq_3774.png,sad,original
sad/image0028006.jpg,anger,original
anger/image0026348.jpg,anger,original
augmented/sad/aug_image0018585_disgust_to_sad.jpg,sad,augmented
augmented/anger/aug_image0029214_sad_to_anger.jpg,anger,augmented
fear/image0040252.jpg,fear,original
neutral/ffhq_4050.png,surprise,original
contempt/image0031345.jpg,contempt,original
neutral/ffhq_822.png,neutral,original
augmented/contempt/aug_image0027619_sad_to_contempt.jpg,contempt,augmented
sad/image0028630.jpg,sad,original
augmented/sad/aug_ffhq_4581_happy_to_sad.jpg,sad,augmented
neutral/ffhq_2259.png,surprise,original
contempt/image0036423.jpg,contempt,original
augmented/neutral/aug_image0015576_surprise_to_neutral.jpg,neutral,augmented
augmented/anger/aug_image0028685_disgust_to_anger.jpg,anger,augmented
augmented/disgust/aug_image0032472_fear_to_disgust.jpg,disgust,augmented
contempt/image0022167.jpg,contempt,original
disgust/image0021940.jpg,surprise,original
sad/image0017524.jpg,sad,original
disgust/image0034736.jpg,disgust,original
disgust/image0016385.jpg,disgust,original
contempt/image0034165.jpg,neutral,original
contempt/image0039838.jpg,happy,original
contempt/image0038227.jpg,happy,original
augmented/disgust/aug_image0020912_fear_to_disgust.jpg,disgust,augmented
surprise/image0031799.jpg,contempt,original
contempt/image0035708.jpg,contempt,original
neutral/ffhq_5020.png,contempt,original
sad/image0024411.jpg,sad,original
contempt/image0029624.jpg,neutral,original
happy/ffhq_3065.png,disgust,original
happy/ffhq_3522.png,happy,original
disgust/image0042473.jpg,disgust,original
surprise/image0017667.jpg,sad,original
disgust/image0039597.jpg,disgust,original
disgust/image0038588.jpg,sad,original
anger/image0011152.jpg,neutral,original
augmented/disgust/aug_image0017535_contempt_to_disgust.jpg,disgust,augmented
neutral/ffhq_2892.png,neutral,original
augmented/contempt/aug_image0027470_surprise_to_contempt.jpg,contempt,augmented
happy/ffhq_2913.png,happy,original
sad/image0023752.jpg,sad,original
fear/image0026048.jpg,fear,original
anger/image0013072.jpg,anger,original
sad/image0025822.jpg,sad,original
neutral/ffhq_1233.png,neutral,original
happy/ffhq_2421.png,neutral,original
anger/image0022840.jpg,disgust,original
augmented/happy/aug_image0027318_disgust_to_happy.jpg,happy,augmented
fear/image0035725.jpg,fear,original
disgust/image0042395.jpg,disgust,original
neutral/ffhq_2081.png,contempt,original
augmented/sad/aug_ffhq_467_surprise_to_sad.jpg,sad,augmented
disgust/image0042437.jpg,disgust,original
contempt/image0038871.jpg,neutral,original
fear/image0036303.jpg,fear,original
contempt/image0041082.jpg,contempt,original
contempt/image0021209.jpg,neutral,original
contempt/image0038426.jpg,contempt,original
fear/image0037267.jpg,anger,original
sad/image0023142.jpg,contempt,original
anger/image0029667.jpg,anger,original
disgust/image0039472.jpg,disgust,original
sad/image0006580.jpg,sad,original
augmented/anger/aug_image0030371_neutral_to_anger.jpg,anger,augmented
sad/image0005175.jpg,disgust,original
fear/image0036770.jpg,fear,original
neutral/ffhq_254.png,neutral,original
contempt/image0037045.jpg,contempt,original
neutral/ffhq_316.png,surprise,original
augmented/disgust/aug_image0035093_surprise_to_disgust.jpg,disgust,augmented
neutral/ffhq_30.png,contempt,original
fear/image0036492.jpg,fear,original
augmented/sad/aug_image0035584_fear_to_sad.jpg,sad,augmented
augmented/contempt/aug_ffhq_9_surprise_to_contempt.jpg,contempt,augmented
anger/image0027943.jpg,disgust,original
contempt/image0039477.jpg,contempt,original
neutral/ffhq_2492.png,surprise,original
neutral/ffhq_135.png,neutral,original
augmented/happy/aug_image0033531_contempt_to_happy.jpg,happy,augmented
augmented/neutral/aug_ffhq_397_anger_to_neutral.jpg,neutral,augmented
surprise/image0032924.jpg,fear,original
sad/image0001266.jpg,sad,original
neutral/ffhq_4152.png,anger,original
happy/ffhq_4576.png,surprise,original
surprise/image0028789.jpg,surprise,original
augmented/neutral/aug_image0001918_surprise_to_neutral.jpg,neutral,augmented
neutral/ffhq_3923.png,surprise,original
augmented/neutral/aug_ffhq_240_surprise_to_neutral.jpg,neutral,augmented
sad/image0007742.jpg,contempt,original
surprise/image0021767.jpg,surprise,original
neutral/ffhq_2490.png,surprise,original
fear/image0027913.jpg,fear,original
augmented/anger/aug_ffhq_1269_happy_to_anger.jpg,anger,augmented
augmented/contempt/aug_image0040154_disgust_to_contempt.jpg,contempt,augmented
happy/ffhq_2980.png,happy,original
augmented/disgust/aug_image0021785_sad_to_disgust.jpg,disgust,augmented
fear/image0039784.jpg,fear,original
happy/ffhq_3541.png,happy,original
neutral/ffhq_4081.png,anger,original
happy/ffhq_417.png,happy,original
anger/image0022279.jpg,neutral,original
disgust/image0041003.jpg,disgust,original
augmented/neutral/aug_ffhq_2706_contempt_to_neutral.jpg,neutral,augmented
augmented/happy/aug_image0040750_fear_to_happy.jpg,happy,augmented
surprise/image0016353.jpg,surprise,original
happy/ffhq_3224.png,happy,original
surprise/image0014715.jpg,surprise,original
disgust/image0040521.jpg,disgust,original
happy/ffhq_2381.png,happy,original
happy/ffhq_1897.png,happy,original
happy/ffhq_3483.png,happy,original
sad/image0003461.jpg,surprise,original
augmented/fear/aug_ffhq_98_neutral_to_fear.jpg,fear,augmented
happy/ffhq_2192.png,happy,original
happy/ffhq_1672.png,contempt,original
happy/ffhq_1549.png,happy,original
happy/ffhq_1360.png,happy,original
happy/ffhq_2120.png,happy,original
augmented/anger/aug_ffhq_105_happy_to_anger.jpg,anger,augmented
augmented/contempt/aug_image0022534_anger_to_contempt.jpg,contempt,augmented
augmented/anger/aug_image0028532_disgust_to_anger.jpg,anger,augmented
augmented/contempt/aug_image0024161_anger_to_contempt.jpg,contempt,augmented
contempt/image0041484.jpg,contempt,original
fear/image0026106.jpg,sad,original
happy/ffhq_2701.png,disgust,original
fear/image0001977.jpg,fear,original
happy/ffhq_3353.png,happy,original
augmented/neutral/aug_ffhq_58_happy_to_neutral.jpg,neutral,augmented
neutral/ffhq_1234.png,neutral,original
happy/ffhq_712.png,surprise,original
neutral/ffhq_5623.png,anger,original
augmented/neutral/aug_image0034740_surprise_to_neutral.jpg,neutral,augmented
disgust/image0036394.jpg,disgust,original
augmented/neutral/aug_ffhq_3535_disgust_to_neutral.jpg,neutral,augmented
neutral/ffhq_654.png,neutral,original
happy/ffhq_4186.png,happy,original
neutral/ffhq_2692.png,sad,original
augmented/sad/aug_ffhq_3438_happy_to_sad.jpg,sad,augmented
sad/image0024989.jpg,disgust,original
augmented/sad/aug_image0037350_fear_to_sad.jpg,sad,augmented
anger/image0005565.jpg,sad,original
happy/ffhq_4869.png,happy,original
contempt/image0039034.jpg,contempt,original
surprise/image0033751.jpg,surprise,original
fear/image0006492.jpg,fear,original
happy/ffhq_3287.png,happy,original
happy/ffhq_252.png,disgust,original
surprise/image0032973.jpg,contempt,original
augmented/happy/aug_image0028778_fear_to_happy.jpg,happy,augmented
contempt/image0027130.jpg,sad,original
sad/image0001308.jpg,sad,original
sad/image0011335.jpg,sad,original
augmented/anger/aug_image0023034_sad_to_anger.jpg,anger,augmented
anger/image0017540.jpg,anger,original
contempt/image0036268.jpg,contempt,original
surprise/image0034008.jpg,surprise,original
anger/image0010707.jpg,anger,original
augmented/disgust/aug_image0033776_surprise_to_disgust.jpg,disgust,augmented
fear/image0039568.jpg,fear,original
fear/image0029245.jpg,contempt,original
augmented/neutral/aug_image0031158_surprise_to_neutral.jpg,neutral,augmented
neutral/ffhq_2213.png,contempt,original
disgust/image0034776.jpg,disgust,original
contempt/image0036203.jpg,contempt,original
sad/image0018268.jpg,sad,original
disgust/image0031902.jpg,disgust,original
neutral/ffhq_1889.png,neutral,original
surprise/image0028714.jpg,surprise,original
anger/image0029716.jpg,neutral,original
augmented/sad/aug_ffhq_21_neutral_to_sad.jpg,sad,augmented
happy/ffhq_4100.png,happy,original
contempt/image0040568.jpg,contempt,original
fear/image0032181.jpg,surprise,original
augmented/neutral/aug_ffhq_3804_happy_to_neutral.jpg,neutral,augmented
fear/image0039709.jpg,fear,original
neutral/ffhq_1062.png,neutral,original
augmented/neutral/aug_ffhq_2959_contempt_to_neutral.jpg,neutral,augmented
contempt/image0042513.jpg,contempt,original
anger/image0025271.jpg,anger,original
fear/image0033212.jpg,fear,original
surprise/image0013932.jpg,surprise,original
fear/image0031343.jpg,surprise,original
surprise/image0034140.jpg,fear,original
surprise/image0034300.jpg,fear,original
happy/ffhq_1793.png,happy,original
disgust/image0041096.jpg,surprise,original
happy/ffhq_1663.png,happy,original
anger/image0019993.jpg,sad,original
fear/image0035646.jpg,fear,original
fear/image0024938.jpg,anger,original
happy/ffhq_816.png,happy,original
neutral/ffhq_117.png,neutral,original
fear/image0036390.jpg,fear,original
happy/ffhq_1113.png,anger,original
happy/ffhq_1882.png,disgust,original
augmented/sad/aug_image0022644_fear_to_sad.jpg,sad,augmented
surprise/image0033325.jpg,surprise,original
disgust/image0032547.jpg,disgust,original
surprise/image0010474.jpg,surprise,original
augmented/anger/aug_image0029818_contempt_to_anger.jpg,anger,augmented
surprise/image0033810.jpg,surprise,original
augmented/fear/aug_image0039948_disgust_to_fear.jpg,fear,augmented
surprise/image0033624.jpg,surprise,original
happy/ffhq_4308.png,happy,original
augmented/fear/aug_ffhq_837_neutral_to_fear.jpg,fear,augmented
surprise/image0015288.jpg,surprise,original
happy/ffhq_1460.png,happy,original
surprise/image0013169.jpg,disgust,original
augmented/contempt/aug_ffhq_2482_happy_to_contempt.jpg,contempt,augmented
contempt/image0038148.jpg,neutral,original
neutral/ffhq_5479.png,neutral,original
surprise/image0033838.jpg,surprise,original
anger/image0018854.jpg,anger,original
augmented/disgust/aug_image0028618_surprise_to_disgust.jpg,disgust,augmented
surprise/image0034628.jpg,sad,original
anger/image0008968.jpg,anger,original
fear/image0032835.jpg,fear,original
surprise/image0033150.jpg,surprise,original
neutral/ffhq_5102.png,neutral,original
fear/image0018782.jpg,fear,original
augmented/contempt/aug_ffhq_706_neutral_to_contempt.jpg,contempt,augmented
surprise/ffhq_600.png,surprise,original
augmented/contempt/aug_image0034875_fear_to_contempt.jpg,contempt,augmented
surprise/image0033704.jpg,surprise,original
happy/ffhq_3846.png,happy,original
surprise/image0029803.jpg,surprise,original
contempt/image0039201.jpg,neutral,original
neutral/ffhq_2926.png,neutral,original
surprise/image0009402.jpg,happy,original
augmented/sad/aug_image0023462_surprise_to_sad.jpg,sad,augmented
sad/image0017445.jpg,neutral,original
happy/ffhq_4463.png,happy,original
anger/image0002961.jpg,anger,original
sad/image0017624.jpg,sad,original
augmented/contempt/aug_image0018175_anger_to_contempt.jpg,contempt,augmented
sad/image0030175.jpg,neutral,original
anger/image0012319.jpg,anger,original
sad/image0002821.jpg,sad,original
augmented/fear/aug_ffhq_3769_happy_to_fear.jpg,fear,augmented
augmented/anger/aug_image0041021_sad_to_anger.jpg,anger,augmented
disgust/image0034423.jpg,disgust,original
neutral/ffhq_34.png,neutral,original
augmented/neutral/aug_image0022216_anger_to_neutral.jpg,neutral,augmented
fear/image0037122.jpg,fear,original
anger/image0025500.jpg,fear,original
contempt/image0035895.jpg,contempt,original
augmented/sad/aug_ffhq_3174_surprise_to_sad.jpg,sad,augmented
neutral/ffhq_3833.png,contempt,original
augmented/contempt/aug_image0018120_sad_to_contempt.jpg,contempt,augmented
neutral/ffhq_1247.png,neutral,original
fear/image0037690.jpg,fear,original
disgust/image0020483.jpg,disgust,original
happy/ffhq_3092.png,happy,original
happy/ffhq_3315.png,happy,original
anger/image0019637.jpg,disgust,original
augmented/neutral/aug_image0025031_contempt_to_neutral.jpg,neutral,augmented
fear/image0004079.jpg,fear,original
augmented/contempt/aug_image0041403_disgust_to_contempt.jpg,contempt,augmented
anger/image0028868.jpg,anger,original
augmented/anger/aug_image0013134_sad_to_anger.jpg,anger,augmented
disgust/image0038576.jpg,disgust,original
neutral/ffhq_3859.png,sad,original
happy/ffhq_317.png,happy,original
anger/image0021822.jpg,surprise,original
sad/image0002523.jpg,sad,original
contempt/image0031665.jpg,contempt,original
surprise/image0014141.jpg,fear,original
sad/image0009312.jpg,sad,original
augmented/fear/aug_image0012913_neutral_to_fear.jpg,fear,augmented
disgust/image0036406.jpg,disgust,original
fear/image0031143.jpg,surprise,original
anger/image0021337.jpg,anger,original
augmented/contempt/aug_image0025274_surprise_to_contempt.jpg,contempt,augmented
contempt/image0038667.jpg,contempt,original
neutral/ffhq_1704.png,disgust,original
augmented/happy/aug_ffhq_2073_anger_to_happy.jpg,happy,augmented
anger/image0019792.jpg,anger,original
neutral/ffhq_2639.png,sad,original
surprise/ffhq_291.png,anger,original
augmented/sad/aug_ffhq_251_neutral_to_sad.jpg,sad,augmented
surprise/image0000260.jpg,surprise,original
anger/image0028964.jpg,anger,original
neutral/ffhq_1238.png,neutral,original
augmented/fear/aug_ffhq_21_contempt_to_fear.jpg,fear,augmented
augmented/sad/aug_ffhq_5402_contempt_to_sad.jpg,sad,augmented
contempt/image0017753.jpg,contempt,original
surprise/image0026942.jpg,surprise,original
fear/image0037039.jpg,fear,original
neutral/ffhq_1255.png,neutral,original
fear/image0023706.jpg,fear,original
surprise/image0019442.jpg,surprise,original
happy/ffhq_4073.png,happy,original
happy/ffhq_1939.png,happy,original
sad/image0010812.jpg,anger,original
anger/image0027992.jpg,neutral,original
sad/image0019819.jpg,sad,original
sad/image0001584.jpg,sad,original
neutral/ffhq_1147.png,surprise,original
anger/image0017583.jpg,anger,original
fear/image0037594.jpg,fear,original
sad/image0020925.jpg,surprise,original
neutral/ffhq_2768.png,neutral,original
neutral/ffhq_212.png,anger,original
anger/image0006967.jpg,anger,original
sad/image0019998.jpg,sad,original
augmented/disgust/aug_image0031208_fear_to_disgust.jpg,disgust,augmented
fear/image0040907.jpg,fear,original
contempt/image0023008.jpg,contempt,original
anger/image0013063.jpg,anger,original
augmented/neutral/aug_image0025883_contempt_to_neutral.jpg,neutral,augmented
happy/ffhq_277.png,happy,original
augmented/neutral/aug_ffhq_2403_sad_to_neutral.jpg,neutral,augmented
fear/image0035275.jpg,fear,original
surprise/image0016238.jpg,surprise,original
surprise/image0032373.jpg,surprise,original
anger/image0017432.jpg,disgust,original
fear/image0035118.jpg,fear,original
augmented/contempt/aug_image0029305_disgust_to_contempt.jpg,contempt,augmented
augmented/contempt/aug_image0041315_surprise_to_contempt.jpg,contempt,augmented
surprise/image0033509.jpg,surprise,original
augmented/sad/aug_image0039195_fear_to_sad.jpg,sad,augmented
augmented/neutral/aug_image0021340_sad_to_neutral.jpg,neutral,augmented
happy/ffhq_4598.png,disgust,original
augmented/sad/aug_image0026228_contempt_to_sad.jpg,sad,augmented
augmented/fear/aug_image0000372_sad_to_fear.jpg,fear,augmented
happy/ffhq_2028.png,contempt,original
sad/image0000481.jpg,sad,original
anger/image0021831.jpg,anger,original
sad/image0023565.jpg,sad,original
surprise/image0033073.jpg,surprise,original
surprise/image0013780.jpg,fear,original
augmented/sad/aug_image0023281_neutral_to_sad.jpg,sad,augmented
augmented/contempt/aug_image0033357_anger_to_contempt.jpg,contempt,augmented
fear/image0036939.jpg,fear,original
neutral/ffhq_4374.png,contempt,original
neutral/ffhq_5495.png,contempt,original
fear/image0035464.jpg,fear,original
neutral/ffhq_1838.png,neutral,original
neutral/ffhq_1946.png,surprise,original
sad/image0023750.jpg,disgust,original
happy/ffhq_3892.png,happy,original
contempt/image0032422.jpg,contempt,original
contempt/image0041991.jpg,contempt,original
anger/image0021375.jpg,disgust,original
sad/image0029400.jpg,neutral,original
happy/ffhq_3262.png,disgust,original
contempt/image0040371.jpg,contempt,original
anger/image0023378.jpg,disgust,original
neutral/ffhq_492.png,anger,original
happy/ffhq_4806.png,happy,original
anger/image0026883.jpg,anger,original
surprise/image0000442.jpg,surprise,original
augmented/happy/aug_image0003921_sad_to_happy.jpg,happy,augmented
anger/image0025723.jpg,anger,original
happy/ffhq_3803.png,happy,original
neutral/ffhq_129.png,neutral,original
surprise/image0031194.jpg,surprise,original
surprise/ffhq_476.png,fear,original
augmented/disgust/aug_image0005904_contempt_to_disgust.jpg,disgust,augmented
contempt/image0038356.jpg,contempt,original
augmented/disgust/aug_image0014576_surprise_to_disgust.jpg,disgust,augmented
surprise/image0032642.jpg,anger,original
augmented/neutral/aug_image0035427_fear_to_neutral.jpg,neutral,augmented
surprise/image0005452.jpg,surprise,original
fear/image0038956.jpg,fear,original
fear/image0035620.jpg,fear,original
augmented/sad/aug_image0037770_contempt_to_sad.jpg,sad,augmented
surprise/image0034100.jpg,fear,original
augmented/fear/aug_image0027307_anger_to_fear.jpg,fear,augmented
fear/image0011908.jpg,fear,original
neutral/ffhq_1418.png,neutral,original
fear/image0031519.jpg,fear,original
disgust/image0027817.jpg,disgust,original
neutral/ffhq_5577.png,surprise,original
augmented/neutral/aug_image0015618_fear_to_neutral.jpg,neutral,augmented
augmented/anger/aug_ffhq_271_surprise_to_anger.jpg,anger,augmented
contempt/image0039764.jpg,contempt,original
anger/image0021283.jpg,anger,original
contempt/image0034007.jpg,contempt,original
fear/image0036001.jpg,fear,original
happy/ffhq_1530.png,happy,original
neutral/ffhq_2183.png,surprise,original
contempt/image0035035.jpg,contempt,original
surprise/image0028552.jpg,surprise,original
anger/image0019006.jpg,anger,original
neutral/ffhq_5280.png,neutral,original
sad/image0020270.jpg,neutral,original
fear/image0036822.jpg,surprise,original
neutral/ffhq_4443.png,anger,original
contempt/image0042218.jpg,disgust,original
neutral/ffhq_1412.png,sad,original
augmented/contempt/aug_ffhq_2626_happy_to_contempt.jpg,contempt,augmented
surprise/image0029868.jpg,surprise,original
augmented/neutral/aug_image0034558_fear_to_neutral.jpg,neutral,augmented
sad/image0016356.jpg,sad,original
disgust/image0039544.jpg,disgust,original
contempt/image0037025.jpg,anger,original
fear/image0036521.jpg,surprise,original
surprise/image0027587.jpg,fear,original
fear/image0030984.jpg,fear,original
augmented/fear/aug_ffhq_3808_sad_to_fear.jpg,fear,augmented
augmented/contempt/aug_image0028550_disgust_to_contempt.jpg,contempt,augmented
neutral/ffhq_2885.png,fear,original
disgust/image0036468.jpg,disgust,original
contempt/image0039270.jpg,happy,original
happy/ffhq_1078.png,disgust,original
fear/image0038666.jpg,fear,original
augmented/neutral/aug_ffhq_4882_disgust_to_neutral.jpg,neutral,augmented
contempt/image0036230.jpg,happy,original
disgust/image0039984.jpg,anger,original
sad/image0023660.jpg,anger,original
disgust/image0041588.jpg,disgust,original
anger/image0018868.jpg,sad,original
happy/ffhq_1551.png,contempt,original
augmented/neutral/aug_image0039768_contempt_to_neutral.jpg,neutral,augmented
anger/image0017410.jpg,anger,original
neutral/ffhq_749.png,disgust,original
surprise/image0033608.jpg,surprise,original
